id_tx,id_cliente,fecha,ciudad,categoria,monto
1883,285,2025-04-01,Bogota,ropa,54.1
1884,49,2025-05-22,Bogota,libros,96.21
1885,83,2025-07-22,Medellin,mercado,13.66
1886,201,2025-05-05,Bogota,electronica,26.89
1887,6,2025-02-12,Cali,mercado,9.13
1888,367,2025-03-20,Bogota,ropa,19.78
1889,126,2025-08-02,Bogota,libros,156.93
1890,189,2025-12-12,Bogota,hogar,262.93
1891,173,2025-06-07,Medellin,mercado,63.84
1892,48,2025-01-13,Bogota,electronica,403.53
1893,177,2025-01-03,Medellin,deportes,334.27
1894,250,2025-07-11,Medellin,libros,91.38
1895,306,2025-10-11,Medellin,mercado,65.66
1896,139,2025-01-03,Bogota,hogar,41.19
1897,72,2025-07-01,Bogota,hogar,26.54
1898,222,2025-10-14,Cali,mercado,11.83
1899,120,2025-07-09,Bogota,mercado,248.4
1900,25,2025-07-12,Bogota,electronica,29.54
1901,198,2025-01-11,Medellin,ropa,26.96
1902,90,2025-02-03,Medellin,hogar,105.37
1903,78,2025-10-18,Medellin,mercado,57.12
1904,80,2025-03-09,Bogota,hogar,12.44
1905,49,2025-07-26,Cali,ropa,41.96
1906,375,2025-10-14,Bogota,electronica,549.63
1907,186,2025-04-16,Barranquilla,ropa,81.1
1908,38,2025-10-11,Pereira,mercado,29.35
1909,39,2025-01-08,Bogota,mercado,89.13
1910,229,2025-08-18,Cali,electronica,15.71
1911,68,2025-12-16,Medellin,mercado,14.01
1912,303,2025-01-01,Bogota,ropa,351.51
1913,374,2025-01-06,Medellin,electronica,8.07
1914,156,2025-05-04,Bucaramanga,ropa,210.48
1915,279,2025-04-21,Medellin,libros,53.73
1916,203,2025-12-03,Bucaramanga,ropa,20.75
1917,60,2025-07-24,Medellin,electronica,57.11
1918,96,2025-08-05,Cali,electronica,570.05
1919,304,2025-02-26,Bogota,libros,7.39
1920,122,2025-01-26,Barranquilla,hogar,38.57
1921,141,2025-04-17,Medellin,electronica,210.74
1922,105,2025-03-24,Medellin,mercado,15.25
1923,215,2025-07-03,Cali,ropa,29.65
1924,241,2025-08-08,Cali,hogar,18.0
1925,257,2025-06-24,Bogota,ropa,30.85
1926,367,2025-02-02,Medellin,electronica,516.7
1927,324,2025-04-04,Barranquilla,ropa,83.37
1928,176,2025-07-14,Bogota,ropa,173.98
1929,161,2025-05-18,Medellin,electronica,557.99
1930,288,2025-06-28,Bogota,libros,48.5
1931,340,2025-11-07,Pereira,hogar,290.54
1932,331,2025-03-10,Barranquilla,hogar,203.38
1933,153,2025-09-23,Cali,ropa,5.04
1934,120,2025-11-27,Cartagena,electronica,32.65
1935,231,2025-02-23,Bogota,hogar,15.02
1936,262,2025-10-09,Pereira,ropa,71.15
1937,375,2025-08-21,Medellin,electronica,228.57
1938,379,2025-11-06,Medellin,hogar,185.21
1939,342,2025-04-16,Cali,electronica,505.34
1940,266,2025-05-24,Cali,mercado,16.72
1941,83,2025-12-20,Bogota,hogar,50.97
1942,390,2025-10-22,Cali,ropa,10.0
1943,270,2025-11-03,Medellin,hogar,177.05
1944,111,2025-08-22,Medellin,deportes,59.43
1945,148,2025-04-11,Bucaramanga,hogar,55.09
1946,206,2025-10-14,Barranquilla,electronica,642.87
1947,279,2025-10-15,Medellin,electronica,811.94
1948,286,2025-10-16,Medellin,hogar,75.21
1949,59,2025-04-22,Bogota,electronica,379.63
1950,6,2025-11-03,Medellin,libros,133.62
1951,202,2025-07-01,Bogota,ropa,73.01
1952,224,2025-05-10,Bogota,mercado,23.3
1953,158,2025-08-06,Medellin,electronica,160.37
1954,142,2025-12-10,Bogota,deportes,167.74
1955,221,2025-10-25,Bogota,mercado,27.54
1956,121,2025-06-11,Cali,ropa,105.24
1957,257,2025-09-13,Cali,ropa,97.81
1958,212,2025-08-12,Cartagena,electronica,360.21
1959,389,2025-09-02,Barranquilla,electronica,631.93
1960,332,2025-08-01,Cali,hogar,99.5
1961,37,2025-02-25,Cali,electronica,269.05
1962,149,2025-01-08,Pereira,deportes,102.01
1963,322,2025-01-04,Cali,electronica,357.82
1964,135,2025-11-27,Medellin,mercado,161.34
1965,342,2025-03-25,Bogota,mercado,317.27
1966,129,2025-09-12,Medellin,juguetes,5.8
1967,129,2025-07-03,Cali,juguetes,20.97
1968,233,2025-12-08,Medellin,juguetes,77.95
1969,366,2025-03-14,Cali,hogar,50.68
1970,160,2025-09-23,Medellin,ropa,36.4
1971,78,2025-04-08,Cali,deportes,21.35
1972,319,2025-12-14,Medellin,electronica,164.36
1973,287,2025-02-08,Bogota,ropa,70.53
1974,39,2025-01-13,Bogota,mercado,73.3
1975,70,2025-09-15,Cali,hogar,54.72
1976,395,2025-05-09,Bogota,electronica,302.92
1977,29,2025-01-26,Medellin,electronica,49.02
1978,181,2025-02-24,Medellin,deportes,101.53
1979,275,2025-04-22,Bogota,electronica,278.87
1980,169,2025-07-26,Bogota,libros,80.54
1981,231,2025-12-13,Bucaramanga,electronica,311.66
1982,302,2025-10-16,Bucaramanga,deportes,103.73
1983,17,2025-11-06,Medellin,deportes,41.98
1984,311,2025-09-11,Cali,mercado,49.25
1985,287,2025-10-08,Bogota,mercado,101.52
1986,365,2025-12-10,Medellin,ropa,44.76
1987,305,2025-03-03,Bogota,juguetes,77.07
1988,303,2025-03-02,Medellin,mercado,45.4
1989,369,2025-04-13,Barranquilla,hogar,147.8
1990,83,2025-11-27,Cali,deportes,40.18
1991,40,2025-07-21,Bogota,electronica,402.06
1992,374,2025-07-26,Medellin,mercado,98.5
1993,372,2025-11-03,Pereira,libros,14.35
1994,168,2025-12-19,Bogota,ropa,27.44
1995,320,2025-03-05,Bogota,hogar,63.04
1996,288,2025-07-08,Medellin,mercado,91.28
1997,83,2025-01-25,Medellin,deportes,33.43
1998,96,2025-05-15,Barranquilla,mercado,15.45
1999,79,2025-12-25,Medellin,libros,86.46
2000,314,2025-11-23,Cali,electronica,167.15
2001,357,2025-02-12,Bogota,mercado,37.99
2002,101,2025-10-05,Pereira,electronica,47.41
2003,173,2025-03-13,Bogota,deportes,68.8
2004,70,2025-04-25,Bogota,electronica,156.53
2005,5,2025-12-09,Medellin,electronica,268.54
2006,194,2025-10-25,Cali,libros,75.25
2007,295,2025-03-02,Bogota,ropa,316.39
2008,171,2025-11-12,Medellin,electronica,705.63
2009,151,2025-07-18,Bogota,hogar,36.17
2010,237,2025-08-01,Barranquilla,mercado,59.84
2011,133,2025-05-18,Cartagena,electronica,206.39
2012,189,2025-07-20,Cali,ropa,15.66
2013,200,2025-09-16,Cartagena,deportes,120.26
2014,271,2025-11-12,Cali,hogar,35.24
2015,69,2025-06-26,Bogota,electronica,254.62
2016,253,2025-12-08,Bogota,ropa,67.89
2017,339,2025-12-10,Medellin,electronica,556.81
2018,80,2025-03-12,Medellin,libros,12.31
2019,87,2025-12-16,Bogota,electronica,493.65
2020,80,2025-11-27,Cali,ropa,68.66
2021,111,2025-03-17,Bogota,libros,152.55
2022,186,2025-05-23,Bogota,ropa,86.51
2023,48,2025-01-19,Medellin,hogar,421.69
2024,117,2025-03-23,Bogota,juguetes,14.33
2025,307,2025-09-14,Medellin,hogar,29.37
2026,36,2025-09-22,Bogota,electronica,1145.78
2027,184,2025-10-01,Medellin,mercado,83.55
2028,30,2025-07-04,Cartagena,libros,10.47
2029,47,2025-09-12,Medellin,mercado,126.66
2030,315,2025-03-17,Cali,ropa,43.59
2031,195,2025-01-04,Medellin,hogar,146.3
2032,54,2025-06-03,Bogota,mercado,12.09
2033,130,2025-08-12,Medellin,deportes,282.27
2034,320,2025-06-06,Bogota,hogar,62.52
2035,118,2025-06-04,Cartagena,ropa,7.94
2036,109,2025-10-15,Bogota,mercado,143.57
2037,62,2025-05-14,Medellin,hogar,27.24
2038,85,2025-04-24,Barranquilla,libros,81.62
2039,380,2025-06-01,Medellin,ropa,13.7
2040,226,2025-04-15,Barranquilla,libros,23.12
2041,290,2025-10-04,Bogota,hogar,236.82
2042,361,2025-08-25,Bogota,deportes,19.91
2043,329,2025-06-10,Bucaramanga,juguetes,62.15
2044,394,2025-01-06,Bogota,deportes,58.17
2045,352,2025-03-05,Medellin,electronica,145.75
2046,273,2025-02-28,Bogota,ropa,20.35
2047,277,2025-08-16,Bogota,mercado,12.03
2048,400,2025-03-28,Bogota,ropa,88.68
2049,1,2025-07-04,Cartagena,mercado,14.39
2050,330,2025-09-22,Bucaramanga,electronica,71.59
2051,188,2025-03-07,Medellin,electronica,290.31
2052,213,2025-03-21,Medellin,libros,16.39
2053,330,2025-08-05,Medellin,ropa,263.54
2054,194,2025-03-17,Medellin,hogar,50.67
2055,227,2025-02-14,Medellin,ropa,85.38
2056,126,2025-02-01,Cali,electronica,834.41
2057,153,2025-02-07,Cali,electronica,180.17
2058,233,2025-06-16,Barranquilla,ropa,15.13
2059,239,2025-09-28,Cali,electronica,821.36
2060,12,2025-06-11,Bogota,hogar,157.2
2061,261,2025-11-27,Bogota,electronica,10.24
2062,269,2025-08-03,Barranquilla,ropa,103.47
2063,268,2025-07-14,Bogota,deportes,64.43
2064,153,2025-11-19,Cartagena,hogar,16.31
2065,319,2025-01-12,Bogota,libros,7.44
2066,109,2025-06-05,Bogota,ropa,68.93
2067,397,2025-06-09,Medellin,mercado,71.88
2068,269,2025-01-02,Bucaramanga,ropa,156.31
2069,155,2025-09-14,Cali,electronica,120.8
2070,112,2025-06-26,Medellin,mercado,65.7
2071,290,2025-06-01,Barranquilla,mercado,72.8
2072,21,2025-12-05,Cali,mercado,13.59
2073,3,2025-02-07,Bucaramanga,hogar,73.13
2074,315,2025-01-19,Bogota,hogar,147.16
2075,197,2025-01-27,Bogota,mercado,158.45
2076,154,2025-04-11,Cali,electronica,58.34
2077,201,2025-01-13,Barranquilla,ropa,125.37
2078,210,2025-07-20,Bogota,mercado,71.53
2079,328,2025-11-02,Pereira,mercado,26.97
2080,248,2025-03-18,Medellin,ropa,108.64
2081,330,2025-03-01,Medellin,mercado,88.49
2082,336,2025-10-20,Bogota,electronica,108.4
2083,342,2025-08-08,Medellin,electronica,20.28
2084,152,2025-08-12,Bucaramanga,mercado,12.86
2085,2,2025-07-11,Bogota,ropa,22.32
2086,396,2025-04-19,Medellin,electronica,408.63
2087,268,2025-04-16,Cali,ropa,75.44
2088,386,2025-09-24,Pereira,mercado,9.2
2089,242,2025-07-25,Cali,electronica,229.04
2090,160,2025-11-25,Bucaramanga,ropa,47.86
2091,350,2025-10-08,Bogota,mercado,136.9
2092,312,2025-04-02,Bucaramanga,ropa,7.88
2093,335,2025-09-27,Cali,juguetes,179.07
2094,348,2025-05-12,Bogota,electronica,401.29
2095,154,2025-05-07,Bogota,ropa,54.89
2096,172,2025-02-25,Medellin,mercado,51.99
2097,165,2025-08-16,Bogota,electronica,77.28
2098,368,2025-04-16,Bogota,hogar,149.32
2099,145,2025-02-25,Bogota,electronica,46.24
2100,99,2025-09-15,Bogota,electronica,105.1
2101,82,2025-12-07,Bogota,mercado,38.84
2102,262,2025-09-19,Bogota,mercado,29.05
2103,204,2025-04-17,Bogota,libros,97.29
2104,213,2025-12-10,Cali,electronica,96.53
2105,110,2025-08-06,Cartagena,hogar,62.08
2106,290,2025-05-19,Bogota,libros,13.18
2107,118,2025-06-23,Medellin,mercado,36.81
2108,239,2025-12-22,Bogota,libros,27.14
2109,132,2025-10-16,Medellin,mercado,24.37
2110,371,2025-08-26,Barranquilla,libros,5.22
2111,11,2025-02-22,Medellin,deportes,9.26
2112,304,2025-11-14,Barranquilla,deportes,141.66
2113,362,2025-12-14,Cartagena,ropa,29.45
2114,240,2025-11-09,Cali,electronica,91.78
2115,140,2025-11-10,Bogota,ropa,18.88
2116,113,2025-10-07,Pereira,ropa,44.53
2117,330,2025-03-23,Bogota,electronica,243.91
2118,254,2025-09-18,Bucaramanga,ropa,89.12
2119,226,2025-01-12,Barranquilla,electronica,692.04
2120,222,2025-01-15,Medellin,hogar,18.72
2121,129,2025-09-20,Cartagena,mercado,27.12
2122,96,2025-04-16,Bucaramanga,electronica,81.17
2123,33,2025-04-12,Medellin,ropa,56.51
2124,276,2025-05-03,Bogota,hogar,313.21
2125,267,2025-02-08,Bogota,mercado,75.43
2126,276,2025-07-21,Medellin,mercado,34.61
2127,387,2025-10-27,Cali,juguetes,15.91
2128,44,2025-01-01,Cali,electronica,69.99
2129,83,2025-04-05,Barranquilla,deportes,134.63
2130,1,2025-05-08,Barranquilla,ropa,88.83
2131,115,2025-10-26,Bogota,libros,12.23
2132,120,2025-05-01,Barranquilla,electronica,111.63
2133,67,2025-04-23,Bogota,deportes,12.5
2134,26,2025-08-13,Pereira,juguetes,22.51
2135,165,2025-09-07,Bogota,libros,154.78
2136,359,2025-11-25,Bucaramanga,mercado,49.33
2137,30,2025-01-06,Bogota,electronica,375.95
2138,216,2025-06-26,Bogota,deportes,226.75
2139,232,2025-12-16,Barranquilla,ropa,26.35
2140,243,2025-08-11,Cali,ropa,233.33
2141,130,2025-07-25,Medellin,electronica,190.37
2142,398,2025-10-12,Cali,mercado,24.59
2143,314,2025-03-15,Bogota,hogar,75.39
2144,24,2025-08-13,Bogota,mercado,64.4
2145,24,2025-06-26,Bogota,hogar,60.31
2146,116,2025-01-20,Bogota,electronica,351.64
2147,264,2025-05-26,Medellin,electronica,506.08
2148,388,2025-04-14,Bogota,ropa,33.8
2149,293,2025-05-25,Cali,juguetes,6.6
2150,175,2025-11-09,Medellin,ropa,406.12
2151,329,2025-11-25,Medellin,ropa,27.96
2152,222,2025-12-15,Bogota,libros,19.86
2153,374,2025-04-18,Medellin,ropa,16.31
2154,57,2025-09-22,Barranquilla,electronica,802.0
2155,66,2025-01-22,Bogota,electronica,274.66
2156,43,2025-06-23,Pereira,mercado,17.52
2157,261,2025-12-17,Cali,ropa,47.6
2158,286,2025-04-17,Barranquilla,hogar,143.03
2159,156,2025-05-14,Barranquilla,juguetes,79.65
2160,102,2025-09-16,Medellin,hogar,88.66
2161,273,2025-02-14,Medellin,ropa,21.29
2162,367,2025-04-04,Bogota,electronica,987.86
2163,307,2025-09-23,Cali,deportes,17.71
2164,12,2025-01-21,Bogota,mercado,57.83
2165,233,2025-10-14,Cali,mercado,71.29
2166,123,2025-08-10,Bogota,juguetes,20.86
2167,337,2025-04-12,Bogota,electronica,59.42
2168,70,2025-07-28,Medellin,mercado,76.9
2169,135,2025-12-17,Medellin,juguetes,85.89
2170,312,2025-09-01,Bogota,deportes,205.94
2171,109,2025-11-08,Cali,mercado,82.18
2172,74,2025-11-05,Bogota,electronica,35.25
2173,4,2025-01-01,Barranquilla,mercado,7.25
2174,235,2025-08-08,Barranquilla,libros,67.53
2175,230,2025-01-02,Medellin,electronica,374.47
2176,303,2025-08-16,Medellin,ropa,342.94
2177,386,2025-11-19,Medellin,hogar,153.39
2178,237,2025-07-28,Cali,deportes,55.58
2179,225,2025-06-16,Medellin,ropa,14.76
2180,325,2025-01-11,Bucaramanga,juguetes,165.99
2181,222,2025-12-22,Cali,deportes,143.74
2182,196,2025-02-24,Bogota,libros,181.79
2183,379,2025-07-10,Cali,ropa,5.96
2184,125,2025-05-12,Bucaramanga,juguetes,39.38
2185,205,2025-04-07,Bogota,hogar,362.37
2186,146,2025-09-12,Medellin,electronica,643.8
2187,50,2025-01-14,Cali,electronica,341.67
2188,323,2025-06-08,Cali,hogar,198.18
2189,276,2025-08-24,Medellin,ropa,42.9
2190,55,2025-08-26,Cali,libros,23.09
2191,172,2025-04-11,Medellin,mercado,68.8
2192,242,2025-09-24,Cali,mercado,18.34
2193,346,2025-01-08,Bogota,hogar,72.92
2194,324,2025-10-15,Bogota,hogar,167.94
2195,400,2025-07-17,Cali,deportes,14.25
2196,153,2025-12-18,Medellin,electronica,262.72
2197,301,2025-05-07,Medellin,electronica,46.22
2198,11,2025-05-10,Bogota,libros,13.15
2199,110,2025-12-19,Medellin,libros,18.33
2200,334,2025-12-25,Bucaramanga,electronica,510.14
2201,209,2025-11-22,Bogota,electronica,653.41
2202,270,2025-04-07,Bucaramanga,ropa,154.87
2203,225,2025-12-12,Medellin,ropa,76.37
2204,277,2025-07-03,Bogota,electronica,600.88
2205,291,2025-03-16,Bogota,ropa,406.71
2206,395,2025-06-24,Bogota,ropa,84.91
2207,253,2025-06-07,Medellin,deportes,135.32
2208,253,2025-10-24,Medellin,electronica,68.32
2209,332,2025-12-21,Bogota,electronica,528.96
2210,241,2025-04-23,Bogota,mercado,13.38
2211,260,2025-10-15,Medellin,hogar,163.16
2212,283,2025-02-13,Bucaramanga,mercado,93.01
2213,311,2025-12-24,Cali,mercado,28.04
2214,332,2025-01-01,Medellin,electronica,760.19
2215,318,2025-01-10,Medellin,hogar,14.78
2216,390,2025-01-04,Medellin,mercado,5.79
2217,48,2025-10-11,Bogota,ropa,9.75
2218,174,2025-08-13,Bucaramanga,mercado,138.59
2219,373,2025-08-04,Medellin,mercado,26.11
2220,149,2025-01-25,Barranquilla,electronica,121.95
2221,57,2025-10-05,Cartagena,mercado,12.08
2222,325,2025-03-10,Medellin,ropa,140.85
2223,278,2025-12-03,Bogota,electronica,632.77
2224,233,2025-08-03,Medellin,ropa,19.22
2225,379,2025-02-21,Cartagena,deportes,73.44
2226,97,2025-11-25,Medellin,libros,30.1
2227,206,2025-04-23,Bogota,ropa,73.86
2228,80,2025-12-14,Bogota,mercado,51.88
2229,191,2025-07-05,Bogota,ropa,198.59
2230,299,2025-10-14,Bogota,mercado,11.5
2231,275,2025-03-20,Cali,electronica,289.36
2232,139,2025-06-16,Medellin,mercado,103.68
2233,54,2025-09-19,Barranquilla,mercado,31.98
2234,323,2025-12-13,Cartagena,hogar,123.55
2235,178,2025-07-24,Bogota,ropa,92.24
2236,263,2025-03-21,Medellin,deportes,24.8
2237,392,2025-07-19,Medellin,ropa,208.9
2238,262,2025-04-10,Bogota,electronica,26.69
2239,304,2025-06-20,Bogota,electronica,165.43
2240,383,2025-03-07,Cartagena,mercado,57.46
2241,161,2025-01-15,Medellin,libros,7.18
2242,14,2025-11-11,Medellin,ropa,77.28
2243,124,2025-04-20,Bogota,mercado,52.52
2244,104,2025-02-06,Bogota,mercado,10.53
2245,26,2025-09-20,Medellin,mercado,58.29
2246,63,2025-11-09,Medellin,ropa,80.92
2247,71,2025-01-15,Bogota,mercado,19.77
2248,385,2025-10-12,Medellin,hogar,255.91
2249,361,2025-03-24,Bogota,electronica,57.41
2250,5,2025-11-08,Bogota,ropa,24.58
2251,29,2025-06-20,Cali,mercado,17.43
2252,348,2025-09-24,Bogota,electronica,581.24
2253,185,2025-06-10,Medellin,electronica,27.46
2254,187,2025-04-14,Cali,electronica,53.91
2255,311,2025-11-27,Bogota,ropa,200.94
2256,216,2025-05-08,Medellin,electronica,554.59
2257,383,2025-05-20,Cali,electronica,77.18
2258,64,2025-09-06,Cali,electronica,224.57
2259,225,2025-05-20,Bogota,ropa,105.12
2260,192,2025-11-17,Cali,hogar,144.62
2261,299,2025-12-25,Cartagena,ropa,33.87
2262,354,2025-02-13,Medellin,electronica,504.79
2263,112,2025-02-28,Medellin,electronica,84.94
2264,93,2025-11-19,Bogota,electronica,469.1
2265,15,2025-01-26,Bogota,hogar,196.03
2266,394,2025-08-17,Bogota,libros,44.07
2267,11,2025-07-02,Medellin,electronica,31.91
2268,122,2025-02-24,Medellin,deportes,50.87
2269,186,2025-04-11,Cali,deportes,253.25
2270,139,2025-11-25,Cali,libros,44.69
2271,94,2025-12-13,Medellin,hogar,342.62
2272,218,2025-09-07,Bogota,ropa,41.22
2273,138,2025-03-08,Cali,ropa,121.27
2274,320,2025-03-26,Medellin,mercado,62.87
2275,360,2025-05-28,Bogota,ropa,32.87
2276,25,2025-02-01,Medellin,electronica,38.11
2277,105,2025-12-11,Cali,hogar,38.14
2278,287,2025-02-16,Bogota,libros,30.57
2279,168,2025-11-21,Medellin,electronica,52.83
2280,206,2025-09-11,Bogota,electronica,393.58
2281,288,2025-04-13,Bogota,ropa,261.08
2282,317,2025-12-13,Barranquilla,deportes,170.8
2283,189,2025-05-16,Bogota,libros,15.69
2284,321,2025-08-22,Bogota,electronica,68.13
2285,287,2025-12-06,Medellin,mercado,39.99
2286,349,2025-05-14,Medellin,electronica,388.37
2287,142,2025-10-24,Bogota,ropa,183.82
2288,31,2025-05-16,Cali,deportes,140.23
2289,348,2025-02-05,Cartagena,ropa,131.88
2290,400,2025-06-09,Bogota,ropa,41.71
2291,297,2025-01-19,Bogota,hogar,36.97
2292,173,2025-09-25,Medellin,deportes,7.46
2293,225,2025-12-08,Bogota,libros,13.63
2294,384,2025-10-22,Bogota,ropa,32.44
2295,205,2025-04-07,Cali,electronica,389.03
2296,262,2025-01-23,Bogota,electronica,76.1
2297,342,2025-09-03,Bogota,juguetes,26.21
2298,65,2025-11-23,Barranquilla,ropa,132.55
2299,99,2025-02-11,Bogota,electronica,1175.52
2300,110,2025-08-27,Medellin,hogar,153.77
2301,140,2025-10-10,Cartagena,electronica,891.72
2302,102,2025-05-08,Bucaramanga,electronica,13.98
2303,279,2025-09-27,Barranquilla,juguetes,50.14
2304,162,2025-04-08,Cali,hogar,25.2
2305,122,2025-05-01,Medellin,ropa,65.43
2306,140,2025-07-01,Barranquilla,deportes,140.97
2307,239,2025-01-26,Bogota,deportes,319.23
2308,397,2025-09-06,Medellin,hogar,11.14
2309,273,2025-11-18,Bucaramanga,mercado,75.99
2310,227,2025-04-19,Barranquilla,electronica,224.7
2311,228,2025-02-24,Medellin,ropa,25.36
2312,22,2025-10-12,Bogota,libros,88.74
2313,248,2025-02-09,Bogota,mercado,11.14
2314,170,2025-06-17,Bogota,deportes,19.0
2315,232,2025-03-06,Bogota,ropa,188.68
2316,14,2025-11-26,Medellin,juguetes,72.62
2317,127,2025-09-19,Cali,electronica,294.64
2318,107,2025-06-22,Medellin,mercado,7.35
2319,4,2025-06-22,Barranquilla,mercado,48.1
2320,398,2025-04-15,Medellin,deportes,76.68
2321,244,2025-11-15,Medellin,deportes,7.75
2322,117,2025-03-08,Bogota,electronica,632.88
2323,80,2025-08-17,Medellin,hogar,138.58
2324,380,2025-03-17,Bogota,ropa,61.72
2325,240,2025-03-28,Barranquilla,libros,91.01
2326,324,2025-03-07,Cali,electronica,299.14
2327,186,2025-09-06,Bogota,mercado,109.79
2328,135,2025-05-09,Bogota,electronica,539.76
2329,328,2025-03-04,Bogota,hogar,103.43
2330,385,2025-10-13,Medellin,electronica,403.34
2331,162,2025-05-15,Medellin,electronica,446.76
2332,338,2025-05-18,Cali,ropa,47.42
2333,288,2025-06-22,Pereira,electronica,695.09
2334,4,2025-06-05,Medellin,ropa,140.87
2335,144,2025-12-06,Medellin,libros,32.15
2336,204,2025-05-19,Medellin,electronica,392.41
2337,288,2025-01-24,Bogota,juguetes,32.33
2338,119,2025-01-09,Cali,electronica,93.81
2339,362,2025-12-26,Medellin,mercado,6.65
2340,287,2025-06-03,Cali,ropa,121.15
2341,180,2025-09-23,Bogota,mercado,79.71
2342,62,2025-12-25,Barranquilla,mercado,141.82
2343,351,2025-05-13,Bucaramanga,electronica,960.97
2344,155,2025-12-12,Cali,electronica,602.0
2345,330,2025-11-09,Medellin,electronica,221.3
2346,139,2025-01-05,Medellin,hogar,621.92
2347,191,2025-10-16,Bogota,ropa,56.22
2348,297,2025-06-19,Medellin,deportes,71.15
2349,227,2025-02-28,Bogota,hogar,5.56
2350,328,2025-01-12,Bogota,electronica,22.55
2351,391,2025-11-07,Bogota,mercado,15.08
2352,169,2025-08-12,Cartagena,electronica,130.35
2353,144,2025-11-21,Cali,electronica,554.31
2354,229,2025-12-01,Cali,electronica,183.93
2355,198,2025-04-03,Cali,electronica,333.22
2356,17,2025-12-27,Bogota,ropa,41.76
2357,175,2025-02-28,Bogota,electronica,90.53
2358,205,2025-01-09,Cali,ropa,74.4
2359,12,2025-05-28,Medellin,libros,7.03
2360,276,2025-10-17,Barranquilla,hogar,109.22
2361,368,2025-09-16,Medellin,ropa,10.21
2362,229,2025-07-26,Barranquilla,ropa,34.67
2363,369,2025-02-02,Barranquilla,deportes,10.7
2364,173,2025-12-03,Bogota,ropa,91.76
2365,207,2025-04-16,Barranquilla,ropa,17.0
2366,198,2025-08-25,Bucaramanga,juguetes,22.67
2367,222,2025-08-03,Bucaramanga,hogar,89.88
2368,66,2025-12-15,Bogota,deportes,7.25
2369,393,2025-01-03,Bogota,hogar,20.74
2370,258,2025-05-26,Bogota,ropa,61.18
2371,198,2025-06-22,Bogota,ropa,53.83
2372,178,2025-03-10,Bogota,libros,49.19
2373,53,2025-06-04,Bogota,libros,65.5
2374,37,2025-07-05,Medellin,mercado,6.56
2375,189,2025-11-23,Barranquilla,deportes,70.01
2376,302,2025-09-18,Cali,ropa,87.95
2377,65,2025-04-06,Medellin,ropa,17.58
2378,246,2025-11-22,Bogota,ropa,59.02
2379,89,2025-06-16,Barranquilla,juguetes,10.05
2380,232,2025-03-18,Medellin,electronica,167.3
2381,59,2025-10-22,Medellin,electronica,902.2
2382,306,2025-08-13,Bogota,electronica,19.69
2383,304,2025-06-02,Cali,ropa,100.49
2384,132,2025-11-14,Medellin,electronica,225.71
2385,171,2025-01-10,Cali,electronica,263.14
2386,6,2025-03-19,Cali,mercado,29.87
2387,44,2025-11-24,Medellin,mercado,40.86
2388,299,2025-09-13,Bogota,libros,33.48
2389,361,2025-07-18,Bucaramanga,electronica,149.78
